id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22045956,Rental unit in Chicago · ★4.91 · 2 bedrooms · 3 beds · 1 bath,62373872,Tara,Irving Park,41.94802,-87.70596,Entire home/apt,105,2,216,03-12-2023,3.33,2,0
21250973,Home in Chicago · ★4.84 · 1 bedroom · 1 bed · 2.5 shared baths,5468317,Brian,Rogers Park,42.00976,-87.66234,Private room,52,1,163,26-05-2023,2.16,7,8
22058333,Condo in Chicago · ★4.60 · 1 bedroom · 2 beds · 1 bath,37516478,Binoy,Albany Park,41.97329,-87.70894,Entire home/apt,70,32,5,15-11-2022,0.07,1,0
21252535,Home in Chicago · ★4.78 · 2 bedrooms · 1 bed · 2.5 shared baths,5468317,Brian,Rogers Park,42.01142,-87.66278,Private room,63,1,163,01-12-2023,2.16,7,6
21254658,Home in Chicago · ★4.75 · 1 bedroom · 1 bed · 2.5 baths,5468317,Brian,Rogers Park,42.01034,-87.66452,Private room,60,1,67,10-10-2023,0.93,7,7
21263727,Home in Chicago · ★4.73 · 1 bedroom · 2 beds · 2.5 shared baths,5468317,Brian,Rogers Park,42.01007,-87.66417,Private room,47,1,121,27-10-2023,1.61,7,10
21263821,Home in Chicago · ★4.79 · 1 bedroom · 2 beds · 2.5 shared baths,5468317,Brian,Rogers Park,42.01036,-87.66248,Private room,52,1,167,20-05-2023,2.22,7,9
22067592,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,116817381,Juana,Near North Side,41.89507294,-87.62660217,Entire home/apt,120,32,1,06-07-2021,0.03,1,0
21272387,Guest suite in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 bath,66619585,Liz And Martin,Logan Square,41.92994,-87.70468,Entire home/apt,131,2,217,11-12-2023,3.74,1,161
22078823,Guest suite in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 bath,144854410,Martha,Montclare,41.93238,-87.79297,Entire home/apt,123,3,43,09-10-2023,0.63,2,171
21276849,Rental unit in Chicago · ★New · 1 bedroom · 1 bed · 1 bath,340720,Olivia,West Town,41.89436,-87.66383,Entire home/apt,70,32,0,0,0,1,165
22101398,Rental unit in Chicago · ★4.96 · 2 bedrooms · 3 beds · 1 bath,57033860,Noelle,Lincoln Square,41.97602,-87.6843,Entire home/apt,125,32,118,28-02-2023,1.62,2,89
21282070,Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,117498144,Dasha & Owen,Irving Park,41.94196,-87.7307,Entire home/apt,50,32,512,02-10-2023,6.8,5,338
21289942,Rental unit in Chicago · ★4.93 · 2 bedrooms · 2 beds · 1 bath,47035703,Edwin,Lower West Side,41.85591,-87.67467,Entire home/apt,70,32,14,23-11-2022,0.21,3,151
21321497,Home in Chicago · ★5.0 · 8 bedrooms · 8 beds · 4 baths,4069585,Liz,Logan Square,41.92643,-87.69965,Entire home/apt,1614,2,19,03-12-2019,0.26,19,167
22106578,Guest suite in Chicago · ★4.77 · 2 bedrooms · 2 beds · 1 bath,14839402,Osiris,Logan Square,41.91812,-87.71132,Entire home/apt,83,2,212,03-12-2023,3.44,1,234
21354866,Rental unit in Chicago · ★4.95 · 2 bedrooms · 2 beds · 1 bath,14692157,Ross,Logan Square,41.92581,-87.69508,Entire home/apt,200,2,40,29-10-2023,0.57,2,87
21356462,Home in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 bath,32352014,Arlene,Lake View,41.94015,-87.65986,Entire home/apt,145,2,198,10-12-2023,2.64,1,156
22109063,Townhouse in Chicago · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,91946836,Jordan,Hyde Park,41.79935,-87.59703,Private room,50,32,114,02-10-2022,1.55,2,293
22120161,Condo in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 private bath,4478538,Abhineyt,West Town,41.89257,-87.66186,Private room,35,32,49,31-07-2022,0.67,5,38
21368570,Rental unit in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,4466617,Mary,Lake View,41.94798,-87.66147,Private room,100,1,129,10-10-2023,1.72,1,0
22143927,Rental unit in Chicago · ★4.91 · 1 bedroom · 1 bed · 1 bath,161722468,Sarah,North Center,41.95834,-87.69176,Entire home/apt,62,32,95,30-11-2023,1.3,1,59
22148940,Condo in Chicago · ★4.81 · 4 bedrooms · 5 beds · 3 baths,161754741,Josh,West Town,41.894612,-87.657647,Entire home/apt,117,32,182,31-07-2023,2.51,2,316
22150002,Rental unit in Chicago · ★4.82 · 3 bedrooms · 4 beds · 2 baths,161754741,Josh,West Town,41.89461136,-87.65764618,Entire home/apt,169,32,142,23-06-2023,1.96,2,275
21379196,Rental unit in Chicago · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,137866517,Marytha,Lincoln Square,41.9761,-87.69054,Private room,45,1,86,06-11-2023,1.15,1,171
21390692,Condo in Chicago · ★4.73 · 3 bedrooms · 3 beds · 2 baths,104441541,Lucien,Grand Boulevard,41.81713058,-87.61763601,Entire home/apt,140,2,152,14-11-2023,2.03,1,0
21413004,Loft in Chicago · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,34928721,Leina,West Town,41.8961,-87.67091,Entire home/apt,163,2,83,27-11-2023,1.13,1,171
22221220,Rental unit in Chicago · ★4.77 · 3 bedrooms · 3 beds · 2 baths,151706485,Yvonne,Woodlawn,41.78445,-87.61164,Entire home/apt,200,2,111,03-09-2023,1.56,1,169
21422893,Condo in Chicago · ★4.87 · 2 bedrooms · 3 beds · 1 bath,106090301,Valori,West Town,41.89378,-87.6734,Entire home/apt,110,2,169,03-12-2023,2.27,1,0
21423682,Rental unit in Chicago · ★4.94 · 2 bedrooms · 2 beds · 1 bath,20587257,Chris,Lincoln Square,41.96829,-87.69798,Entire home/apt,225,2,85,12-11-2023,1.24,1,69
21472684,Home in Chicago · ★4.81 · 5 bedrooms · 7 beds · 3.5 baths,155934833,J Selena,Oakland,41.82676,-87.60749,Entire home/apt,300,3,59,24-11-2023,0.81,1,90
22264612,Guesthouse in Chicago · ★4.57 · 2 bedrooms · 2 beds · 1 bath,47172572,Zencity,Logan Square,41.91560544,-87.67208085,Entire home/apt,75,2,294,02-12-2023,4.06,55,327
21474174,Rental unit in Chicago · ★4.81 · 2 bedrooms · 3 beds · 1 bath,11036600,Mari,Lake View,41.93794,-87.66377,Entire home/apt,121,32,21,04-02-2023,0.28,10,159
22287352,Guest suite in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 bath,9499059,Bennett,Hyde Park,41.79512,-87.59733,Entire home/apt,105,75,40,22-09-2023,0.75,3,33
21486813,Rental unit in Chicago · ★4.95 · 2 bedrooms · 2 beds · 2 baths,127772312,Susan,North Center,41.95023,-87.68203,Entire home/apt,139,2,202,12-11-2023,2.71,1,0
22307184,Rental unit in Chicago · ★4.77 · 3 bedrooms · 4 beds · 1 bath,87738779,Charles,Chatham,41.74874,-87.60714,Entire home/apt,157,3,131,02-06-2023,1.8,1,141
21488226,Home in Chicago · ★4.93 · 6 bedrooms · 8 beds · 3.5 baths,156059677,Amit,Avondale,41.93405,-87.70322,Entire home/apt,508,3,202,12-11-2023,2.72,1,25
22308318,"Serviced apartment in Chicago, IL · 1 bedroom · 2 beds · 1 bath",70082959,Shay,Logan Square,41.92322,-87.69847,Entire home/apt,115,40,0,0,0,2,216
21501639,Rental unit in Chicago · ★4.85 · 2 bedrooms · 1 bed · 1 bath,42437004,Rebecca & Armando,Hermosa,41.93739,-87.7415,Entire home/apt,43,1,121,14-10-2019,1.62,2,165
21525948,Condo in Chicago · ★4.80 · 2 bedrooms · 2 beds · 1 bath,4491318,Marie,Logan Square,41.921225,-87.716037,Entire home/apt,69,1,154,21-11-2023,2.11,2,70
22310932,Rental unit in Chicago · ★4.95 · 1 bedroom · 2 beds · 1 bath,8809008,Dina & George,Uptown,41.96091,-87.65628,Entire home/apt,115,28,41,29-08-2023,0.56,1,273
21539533,Townhouse in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 private bath,140160049,Zen Chicago,Kenwood,41.8037,-87.60199,Private room,64,1,262,26-11-2023,3.52,4,0
21547974,Condo in Chicago · 2 bedrooms · 2 beds · 1 bath,22169733,Karen,Lincoln Park,41.91386,-87.63828,Entire home/apt,100,180,0,0,0,1,46
22320384,Rental unit in Chicago · ★4.64 · 3 bedrooms · 2 beds · 2.5 baths,163179151,Elizabeth,South Shore,41.76956,-87.57354,Entire home/apt,199,60,14,27-05-2018,0.19,2,365
21550660,Condo in Chicago · ★4.98 · 2 bedrooms · 2 beds · 2 baths,5633777,Nicole,West Town,41.91136,-87.67101,Entire home/apt,268,3,43,17-10-2023,0.58,1,24
22352557,Rental unit in Chicago · ★4.30 · 2 bedrooms · 3 beds · 1 bath,104627783,Bellanger,West Garfield Park,41.87649,-87.72936,Entire home/apt,250,32,83,06-09-2021,1.27,1,179
22358244,Condo in Chicago · ★4.88 · 3 bedrooms · 4 beds · 2 baths,53994169,Alex,Edgewater,41.97841,-87.65746,Entire home/apt,117,1,140,08-10-2023,1.95,1,142
21551769,Condo in Chicago · ★4.50 · 2 bedrooms · 3 beds · 1 bath,61661450,Joe,Lincoln Square,41.97661,-87.69131,Entire home/apt,80,1,9,29-10-2023,2.13,1,0
21553035,Townhouse in Chicago · ★4.78 · 3 bedrooms · 3 beds · 1.5 baths,156698136,Dave & K. Dale,Pullman,41.69094,-87.607,Entire home/apt,100,2,203,24-11-2023,2.77,2,339
22389768,Rental unit in Chicago · ★4.96 · 1 bedroom · 1 bed · 1 bath,74620805,Almir And Majda,Lincoln Park,41.91579,-87.63686,Entire home/apt,160,2,361,26-11-2023,4.97,2,0
21565589,Rental unit in Chicago · ★4.71 · 4 bedrooms · 4 beds · 1.5 baths,154850323,Erhan,North Center,41.939255,-87.682321,Entire home/apt,74,32,177,08-08-2023,2.4,2,332
22397026,Home in Chicago · ★4.98 · 2 bedrooms · 4 beds · 1 bath,50165254,Aya,Avondale,41.93305,-87.71301,Entire home/apt,134,2,102,28-08-2022,1.5,1,5
21605962,Rental unit in Chicago · ★4.73 · 3 bedrooms · 3 beds · 1.5 baths,53359413,Trinidad,Lower West Side,41.85616,-87.65013,Entire home/apt,190,2,62,06-08-2023,0.83,1,264
22398218,Rental unit in Chicago · ★4.91 · 1 bedroom · 1 bed · 1 bath,40281169,Kate,Edgewater,41.98491,-87.66175,Entire home/apt,123,1,105,14-12-2023,1.49,2,333
21623896,Rental unit in Chicago · Studio · 3 beds · 2 baths,157304075,Tian,Near South Side,41.86387,-87.62816,Entire home/apt,88,60,0,0,0,1,0
22399540,Rental unit in Chicago · ★4.94 · 5 bedrooms · 6 beds · 3 baths,158726206,Ian,Hyde Park,41.80176,-87.60216,Entire home/apt,189,2,418,03-12-2023,5.75,1,125
22435069,Rental unit in Chicago · ★4.77 · 1 bedroom · 2 beds · 2 shared baths,2907254,Joe,West Ridge,42.01653,-87.68778,Private room,55,1,26,05-01-2023,0.42,15,157
21636681,Rental unit in Chicago · ★4.49 · 1 bedroom · 1 bed · 1 shared bath,127235673,Alex,Edgewater,41.98532,-87.67212,Private room,59,1,107,05-07-2023,1.44,9,45
21681234,Rental unit in Chicago · ★4.87 · 1 bedroom · 1 bed · 1 bath,157821307,Amy,Lincoln Square,41.96611,-87.68712,Entire home/apt,102,3,308,03-12-2023,4.16,2,185
22449611,Condo in Chicago · 2 bedrooms · 2 beds · 2 baths,22521340,Mary,Near North Side,41.89107,-87.61864,Entire home/apt,200,35,2,30-09-2018,0.03,1,173
22470517,Rental unit in Chicago · ★4.95 · 2 bedrooms · 3 beds · 1 bath,16293823,Charles,Logan Square,41.9182471,-87.71300395,Entire home/apt,154,3,221,10-12-2023,3.66,1,0
21686505,Rental unit in Chicago · ★4.0 · 1 bedroom · 1 bed · 1 bath,39181183,Marie,West Englewood,41.79269,-87.66573,Entire home/apt,96,2,8,17-09-2023,0.66,1,0
22470940,Bungalow in Chicago · ★4.78 · 1 bedroom · 1 bed · 1 private bath,25252775,Jane,Lincoln Square,41.96915,-87.69253,Private room,45,1,68,25-09-2023,0.94,1,269
21696464,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,20073392,Frankie,West Town,41.90107,-87.68752,Entire home/apt,124,2,15,10-10-2023,0.23,2,12
21700360,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,157222289,Elena,Rogers Park,41.99968,-87.67168,Private room,135,2,15,10-09-2023,0.2,2,365
21700748,Condo in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 private bath,23353615,Felicia,Uptown,41.962,-87.65156,Private room,90,32,27,15-10-2019,0.38,1,351
22478199,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,West Ridge,42.01653,-87.68778,Shared room,28,1,75,30-09-2023,1.09,15,98
22553014,Rental unit in Chicago · ★4.84 · 2 bedrooms · 2 beds · 1 bath,911989,Rebecca,Lower West Side,41.85601,-87.67693,Entire home/apt,80,32,51,23-08-2021,0.82,1,271
21710408,Townhouse in Chicago · 3 bedrooms · 7 beds · 3.5 baths,158055753,Kimberly,Logan Square,41.93228,-87.68772,Entire home/apt,527,182,0,0,0,1,0
21712790,Rental unit in Chicago · ★4.79 · 1 bedroom · 1 bed · 1 bath,86333405,Keenan,Edgewater,41.99469115,-87.66967782,Entire home/apt,90,1,37,03-12-2023,3.68,1,0
22583075,Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 private bath,166026106,Olga,Mckinley Park,41.829,-87.67647,Private room,75,1,91,10-10-2023,1.33,3,314
22955384,Condo in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 private bath,138934538,Dalila,Albany Park,41.97366,-87.70872,Private room,69,32,49,27-11-2022,0.85,3,350
22586737,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,166026106,Olga,Mckinley Park,41.83135,-87.67662,Private room,65,32,31,31-10-2021,0.44,3,165
22588022,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,166026106,Olga,Mckinley Park,41.82909,-87.67677,Private room,65,1,36,09-10-2023,0.52,3,105
22598312,Bed and breakfast in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,2456789,Mary,Norwood Park,41.98294,-87.8196,Private room,35,2,202,02-12-2023,2.83,5,154
22986604,Rental unit in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 bath,170461987,Dorothy,Edgewater,41.98594,-87.66255,Entire home/apt,133,2,161,05-11-2023,2.36,1,0
22599315,Rental unit in Chicago · ★4.88 · 2 bedrooms · 2 beds · 1 bath,49260140,Kimberly,North Center,41.9464,-87.68028,Entire home/apt,199,32,17,08-08-2023,0.25,2,323
22999010,Home in Chicago · ★4.89 · 4 bedrooms · 4 beds · 2.5 baths,124438226,Amy,Hyde Park,41.80151,-87.59275,Entire home/apt,379,2,45,16-10-2023,0.65,1,324
23076088,Home in Chicago · ★4.31 · 2 bedrooms · 2 beds · 1 bath,171328641,May,Bridgeport,41.83541,-87.65635,Entire home/apt,89,10,16,21-06-2023,0.23,2,364
22634134,Home in Chicago · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,21980007,Paul,West Town,41.894073,-87.6631457,Entire home/apt,688,2,5,09-10-2023,0.84,1,208
22706699,Rental unit in Chicago · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,South Lawndale,41.8524,-87.69648,Private room,57,25,17,18-11-2023,0.27,8,90
22713192,Home in Chicago · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,22350971,Mary,Norwood Park,41.98696,-87.80674,Private room,100,32,4,14-10-2019,0.06,1,363
22714487,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,44302938,Natalie,Bridgeport,41.83485,-87.65227,Entire home/apt,128,1,295,26-11-2023,4.1,1,77
23122592,Rental unit in Chicago · ★4.79 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,West Ridge,42.01653,-87.68778,Shared room,27,1,138,27-10-2023,1.94,15,176
23123158,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,West Ridge,42.01653,-87.68778,Shared room,28,1,60,25-10-2023,0.9,15,179
23146021,Rental unit in Chicago · ★4.96 · 2 bedrooms · 2 beds · 1 bath,90536332,Kitty,Logan Square,41.9155,-87.70285,Entire home/apt,102,2,251,25-11-2023,3.54,1,310
22730148,Guest suite in Chicago · ★4.71 · 2 bedrooms · 4 beds · 1 bath,145776020,Levi,West Ridge,42.00386,-87.69524,Entire home/apt,50,2,108,27-11-2023,1.52,1,83
23167825,Rental unit in Chicago · ★4.87 · 2 bedrooms · 2 beds · 1 bath,172229895,Bel,Lower West Side,41.85713379,-87.65558348,Entire home/apt,86,2,311,12-12-2023,4.43,3,0
22750307,Guest suite in Chicago · ★4.56 · 2 bedrooms · 2 beds · 1 bath,168001814,Vanessa,East Garfield Park,41.88219,-87.70706,Entire home/apt,68,32,36,20-10-2019,0.51,1,0
22752271,Guesthouse in Chicago · ★4.93 · Studio · 1 bed · 1 bath,168025923,Rob,Bridgeport,41.83357,-87.64838,Entire home/apt,65,2,310,27-11-2023,4.37,1,189
23202465,Rental unit in Chicago · ★4.81 · 2 bedrooms · 2 beds · 1 bath,11981271,Cory,West Town,41.891336,-87.679605,Entire home/apt,99,32,219,13-08-2023,3.09,3,272
22770609,Condo in Chicago · ★4.84 · 1 bedroom · 1 bed · 1 bath,2010015,Martin,Avondale,41.93493,-87.71985,Entire home/apt,50,20,31,02-10-2023,0.48,6,362
22770779,Home in Chicago · ★4.69 · 3 bedrooms · 5 beds · 2.5 baths,30320286,Aqueel,North Center,41.94491,-87.67901,Entire home/apt,109,32,134,03-12-2023,1.96,1,332
23223330,Condo in Chicago · ★4.83 · Studio · 2 beds · 1 bath,172755286,Justin,Lake View,41.94031,-87.64319,Entire home/apt,97,1,273,03-12-2023,4,2,42
23233115,Rental unit in Chicago · ★4.85 · 2 bedrooms · 3 beds · 1 bath,7704837,Jason,North Center,41.95428,-87.6743,Entire home/apt,95,4,165,06-11-2023,2.35,1,265
22793106,Home in Chicago · 4 bedrooms · 3 beds · 1.5 baths,46116764,Wen,Mckinley Park,41.83301,-87.66731,Entire home/apt,151,32,0,0,0,1,180
23234733,Condo in Chicago · ★4.66 · 4 bedrooms · 4 beds · 2 baths,19645168,Brandon,Lake View,41.93279,-87.65803,Entire home/apt,400,2,144,12-11-2023,2.1,17,209
22827281,Rental unit in Chicago · ★4.52 · 1 bedroom · 1 bed · 1 bath,23612069,Tj,Lincoln Park,41.92798,-87.64014,Entire home/apt,42,32,351,28-08-2023,4.93,14,90
23248272,Condo in Chicago · ★4.77 · 2 bedrooms · 2 beds · 2 baths,20490917,Robert,Lincoln Park,41.913808,-87.640147,Entire home/apt,83,1,191,11-12-2023,2.71,2,358
22833440,Rental unit in Chicago · ★4.77 · 3 bedrooms · 3 beds · 2 baths,168800001,Mitesh,Irving Park,41.95619,-87.69927,Entire home/apt,128,4,104,12-12-2023,1.54,1,243
23293249,Rental unit in Chicago · ★4.76 · 1 bedroom · 2 beds · 1 bath,4401063,Angela,Lincoln Park,41.92164,-87.6616,Entire home/apt,86,2,491,03-12-2023,6.94,1,76
22886177,Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 1 bath,2658212,James,Lake View,41.94298,-87.64762,Entire home/apt,78,2,206,07-12-2023,2.88,3,60
22909826,Home in Chicago · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,8186262,April,Lower West Side,41.85606,-87.66262,Private room,48,2,353,03-12-2023,4.92,2,0
23403435,Rental unit in Chicago · 1 bedroom · 2 beds · 1 private bath,163179151,Elizabeth,South Shore,41.76944,-87.57338,Private room,89,32,1,22-10-2019,0.02,2,364
22923422,Rental unit in Chicago · ★4.93 · 2 bedrooms · 2 beds · 1 bath,140659891,Roxanna,West Town,41.8989,-87.68397,Entire home/apt,100,2,113,30-10-2023,1.59,1,32
22946590,Rental unit in Chicago · ★New · 2 bedrooms · 2 beds · 1 bath,29567982,Hugo,Lower West Side,41.8588741,-87.6654145,Entire home/apt,82,32,0,0,0,1,225
23467251,Home in Chicago · ★4.67 · 1 bedroom · 2 shared baths,691000,Nonya,West Englewood,41.77243,-87.67379,Shared room,25,32,33,30-06-2023,0.48,22,364
23488460,Bungalow in Chicago · ★3.71 · 3 bedrooms · 3 beds · 2 baths,171328641,May,Mckinley Park,41.83416,-87.68495,Entire home/apt,97,7,7,04-08-2023,0.1,2,363
24499092,Condo in Chicago · ★4.86 · 3 bedrooms · 4 beds · 2 baths,184986442,Yuyi,Bridgeport,41.84348,-87.64545,Entire home/apt,169,32,163,10-10-2022,2.39,2,365
23503260,Rental unit in Chicago · ★4.93 · 2 bedrooms · 8 beds · 1 bath,130968209,Carlos,Lake View,41.94989,-87.65431,Entire home/apt,176,2,320,05-11-2023,4.57,7,259
24541340,Guesthouse in Chicago · ★4.95 · 1 bedroom · 1 bed · 3 shared baths,185387095,Heidi,Armour Square,41.85202,-87.63834,Private room,69,1,81,07-10-2023,1.18,4,0
23549428,Rental unit in Chicago · ★4.84 · 2 bedrooms · 2 beds · 1 bath,175954064,Helen,Logan Square,41.92123,-87.68397,Entire home/apt,97,2,174,17-12-2023,2.54,2,350
24561955,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,113733847,Cody,Woodlawn,41.77645,-87.59613,Entire home/apt,111,2,4,04-12-2023,1.71,1,0
24562425,Rental unit in Chicago · ★4.89 · 3 bedrooms · 4 beds · 1 bath,185579695,LaToya,Austin,41.87563,-87.75342,Entire home/apt,257,1,156,13-08-2023,2.31,2,0
23578326,Boutique hotel in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 private bath,176229376,Acme,Near North Side,41.89222,-87.627487,Hotel room,107,32,184,10-10-2022,2.64,8,355
24563245,Rental unit in Chicago · ★4.91 · 1 bedroom · 2 beds · 1 bath,147218562,RAL Properties,Grand Boulevard,41.81453,-87.61156,Entire home/apt,118,2,143,26-11-2023,2.16,2,0
23588293,Rental unit in Chicago · ★4.94 · 3 bedrooms · 5 beds · 1 bath,156756068,Larissa,West Town,41.90129,-87.68252,Entire home/apt,200,32,53,19-09-2022,0.76,2,356
24621194,Rental unit in Chicago · ★4.58 · 2 bedrooms · 3 beds · 1.5 baths,69292837,Roenita,Calumet Heights,41.73448,-87.58775,Entire home/apt,300,3,26,20-09-2021,0.38,2,364
23590263,Rental unit in Chicago · ★4.94 · 3 bedrooms · 3 beds · 1 bath,2069798,Afsha,Irving Park,41.95942,-87.71171,Entire home/apt,164,1,194,04-12-2023,2.76,6,171
24626961,Townhouse in Chicago · ★4.95 · 4 bedrooms · 6 beds · 3.5 baths,31113244,Cary,West Town,41.89397,-87.65329,Entire home/apt,844,1,62,13-06-2023,0.92,4,352
24631726,Townhouse in Chicago  · ★4.72 · 1 bedroom · 1 bed · 3 shared baths,185387095,Heidi,Armour Square,41.85098,-87.63868,Private room,59,1,92,29-11-2023,1.35,4,0
24631833,Condo in Chicago · ★4.94 · 3 bedrooms · 3 beds · 2 baths,182780903,Lilian,Rogers Park,42.01684,-87.67415,Entire home/apt,195,2,78,27-11-2023,1.15,3,365
23593143,Loft in Chicago · ★4.95 · 1 bedroom · 2 beds · 1 bath,176397025,Sara,West Town,41.89629,-87.67131,Entire home/apt,170,2,115,25-11-2023,1.65,1,178
23609502,Serviced apartment in Chicago · ★4.74 · 1 bedroom · 1 bed · 1 bath,90362666,Angelika & Zibi,Jefferson Park,41.97851,-87.76757,Entire home/apt,93,2,211,01-11-2023,3.12,3,175
24672882,Rental unit in Chicago · ★4.73 · 1 bedroom · 3 beds · 1 bath,65767899,Tara,Uptown,41.95899,-87.6574,Entire home/apt,92,3,165,19-11-2023,2.42,6,267
24689136,Home in Chicago · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,109075524,Alejandra,Near West Side,41.87612,-87.67926,Private room,23,2,283,26-11-2023,4.13,7,245
23628273,Guest suite in Chicago · ★4.90 · 1 bedroom · 2 beds · 1 bath,28531511,Melissa,Lincoln Square,41.97049,-87.69239,Entire home/apt,89,2,124,16-11-2023,2.22,2,177
24693882,Bungalow in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 private bath,184666233,Andrew,North Park,41.97208,-87.73109,Private room,75,20,40,21-03-2020,0.58,3,335
23629667,Rental unit in Chicago · ★4.81 · 1 bedroom · 2 beds · 1 bath,25715675,Joyce,West Town,41.90838,-87.68801,Entire home/apt,73,3,354,10-12-2023,5.09,8,21
24694181,Rental unit in Chicago · ★4.93 · 1 bedroom · 4 beds · 1 bath,15721250,Thomas,Lincoln Square,41.96785,-87.69573,Entire home/apt,95,7,40,29-09-2023,0.59,1,126
23669582,Home in Chicago · ★4.92 · 2 bedrooms · 3 beds · 2 baths,11266083,Jaime,West Town,41.90962,-87.67477,Entire home/apt,179,5,235,30-11-2023,3.35,2,0
24695751,Bungalow in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,184666233,Andrew,North Park,41.97208,-87.73109,Private room,45,32,121,11-10-2021,1.77,3,188
23683187,Rental unit in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,3965428,Rob,Jefferson Park,41.97732,-87.76459,Entire home/apt,80,32,9,31-08-2023,0.14,72,365
24697393,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,186651707,Nancy,Lincoln Park,41.92065,-87.65291,Entire home/apt,325,2,62,07-05-2023,0.91,1,0
23683517,Boutique hotel in Chicago · ★4.80 · 1 bedroom · 2 beds · 1 private bath,176229376,Acme,Near North Side,41.89251,-87.61617,Private room,107,32,167,23-07-2023,2.4,8,304
23684890,Rental unit in Chicago · ★4.42 · 3 bedrooms · 3 beds · 1 bath,160794000,Erick,Portage Park,41.95565,-87.77319,Entire home/apt,92,1,296,25-11-2023,4.22,1,162
23687181,Rental unit in Chicago · ★4.76 · 2 bedrooms · 2 beds · 1 bath,177418403,Tina,Grand Boulevard,41.81183,-87.61685,Entire home/apt,165,32,51,08-08-2021,0.75,1,365
24736677,Rental unit in Chicago · ★4.79 · 3 bedrooms · 3 beds · 1 bath,21298900,Le'Dia,East Garfield Park,41.87842,-87.69659,Entire home/apt,121,2,91,29-11-2023,1.36,1,81
23756712,Rental unit in Chicago · ★4.96 · 1 bedroom · 1 bed · 1 bath,37607540,Kristine,Lake View,41.934,-87.65164,Entire home/apt,180,2,148,19-11-2023,3.59,2,44
24747364,Farm stay in Chicago · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,137406103,David,Austin,41.88941,-87.77036,Private room,30,14,63,13-10-2023,0.92,3,275
23768638,Rental unit in Chicago · ★4.80 · 2 bedrooms · 2 beds · 1 bath,13005461,Nathan,Logan Square,41.91526,-87.68751,Entire home/apt,67,3,266,27-11-2023,3.8,2,52
24751573,Rental unit in Chicago · ★4.99 · 1 bedroom · 1 bed · 1 bath,113257336,Beth,Lincoln Park,41.91273,-87.64739,Entire home/apt,168,3,186,12-12-2023,2.89,2,279
23782141,Rental unit in Chicago · ★4.60 · 2 bedrooms · 2 beds · 1 bath,178254690,Anthony Lawrence,Logan Square,41.925033,-87.697156,Entire home/apt,69,1,164,13-11-2023,2.34,1,359
24754678,Rental unit in Chicago · ★4.80 · 2 bedrooms · 3 beds · 1 bath,44265896,Rachel,West Town,41.911767,-87.685177,Entire home/apt,87,1,223,05-12-2023,3.27,3,348
24754767,Home in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,77144943,Shawn,Portage Park,41.94407,-87.76,Entire home/apt,100,4,172,26-11-2023,2.52,1,80
